Unnamed: 0,PuzzleId,FEN,OpeningTags,dutch,english,sicilian,french,benoni,queens_gambit,kings_indian,Move,Layer Outputs Index,Layer Outputs File
1047663,FAs9z,r4r2/pp2bk2/1q1pbn1p/2n2p2/6p1/P1NBP1B1/1PQN1PPP/R3K2R w KQ -,Dutch_Defense Dutch_Defense_Classical_Variation,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_14.npy
1611775,NLslz,r1b2r1k/ppp1b1pp/2n4q/3Q4/2PBPp2/2P2N2/P4P1P/R4BRK b - -,Dutch_Defense Dutch_Defense_Classical_Variation,1,0,0,0,0,0,0,c6d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_15.npy
1168955,GvWxV,r1bq1rk1/ppp1b1pp/3p1n2/1PnPp1N1/2P1Pp2/1N6/P1B2PPP/R1BQ1RK1 b - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,f6d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_16.npy
3803736,t6Dix,rnb4r/pp3kpp/2p2p2/3p4/1q6/3B2N1/P1P1QPPP/R1K1R3 b - -,Dutch_Defense Dutch_Defense_Raphael_Variation,1,0,0,0,0,0,0,g7g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_17.npy
3692711,rV4Cc,r2k1b1r/ppqn1b2/2pp1p1p/6p1/3P4/3BQN2/PPP1RPPP/2K1R3 b - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,c7a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_18.npy
1557586,MZHlE,r1bq1rk1/pp1n2pp/2pbp3/3pNp2/2PPnB2/2N1P3/PP2BPPP/R2Q1RK1 w - -,Dutch_Defense Dutch_Defense_Classical_Variation,1,0,0,0,0,0,0,c3e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_19.npy
803996,Bda7b,r2q1rk1/pp2p2p/2pp2p1/8/1P1b4/4BPP1/1P2Q1BP/R3N1K1 b - -,Dutch_Defense Dutch_Defense_Leningrad_Variation,1,0,0,0,0,0,0,d4e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_20.npy
2030143,TPsn9,r1b2rk1/pp4pp/4p3/2ppPp2/4nP1q/2PBP3/PP4PP/RN1QK2R w KQ -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,g2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_21.npy
3385832,n3NnI,r2qnrk1/pbp1p1bp/1p4p1/4Pp2/2Pp1P2/PQNBP3/1P4PP/R1B2RK1 w - -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,c4c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_22.npy
301579,4MVc4,rnb5/pp4kp/2p1p3/3p3q/3Pp3/2N3Q1/PPPKB2r/R7 b - -,Dutch_Defense Dutch_Defense_Staunton_Gambit_Accepted,1,0,0,0,0,0,0,g7h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_23.npy
4136728,xvaAm,rnb2rk1/1p4pp/p1p1p3/2bP4/2P5/2NB1N1P/PP4Pq/R1BQRn1K w - -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,f3h2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_24.npy
1097646,Fth5m,r1b1kbnr/ppQp3p/4pqp1/3P4/4p2P/2N5/PPn2PP1/R1BK1BNR b kq -,Dutch_Defense Dutch_Defense_Staunton_Gambit_Accepted,1,0,0,0,0,0,0,c2a1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_25.npy
1553813,MVzGl,rn3rk1/pbp1b1pp/1p1pp2q/3PNp2/2P1n3/2N1PBP1/PP3P1P/R1BQR1K1 w - -,Dutch_Defense Dutch_Defense_Rubinstein_Variation,1,0,0,0,0,0,0,e5d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_26.npy
3743895,sEpdG,rn3rk1/p1p3p1/1p1pp1Np/5p2/2PP1P2/2P1P3/P2KB1bq/R3Q1R1 b - -,Dutch_Defense Dutch_Defense_Classical_Variation,1,0,0,0,0,0,0,g2f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_27.npy
2911234,gB7zl,r1b2rk1/3pq1pp/1pp1p3/p3Np2/1nPP4/2Q1PPP1/PP5P/2KR1B1R w - -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,c1b1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_28.npy
2326503,XiHcR,r1b2r1k/pp4pp/1qn1pb2/3p4/3P4/5N2/PPB1NPPP/R2Q1RK1 b - -,Dutch_Defense Dutch_Defense_Raphael_Variation,1,0,0,0,0,0,0,e6e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_29.npy
987841,EJ1Eu,r3k1r1/1ppnp3/p2pqn1Q/8/2PP4/1PN2PP1/P6P/R3K1NR w KQq -,Dutch_Defense Dutch_Defense_Hopton_Attack,1,0,0,0,0,0,0,g1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_30.npy
2771777,e9bhI,r2q2k1/pppn2bp/3p2p1/3Pp3/2P1P1n1/2NB2R1/PP1Q1rPP/R1B3K1 w - -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,d2d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_31.npy
3831750,tVDNq,rnb4q/p1pkb1p1/1p1pP2p/5p2/5P2/2N5/PPP2PPP/R2QK2R b KQ -,Dutch_Defense Dutch_Defense_Raphael_Variation,1,0,0,0,0,0,0,d7d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_32.npy
143464,24kf8,r1bqkb1r/pp4pp/2p1p3/3pPp2/3Pn3/2N1P3/PPP1B1PP/R1BQK2R w KQkq -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,c3e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_33.npy
143032,24NzN,rnbqkb1r/ppppp3/5n1p/5pp1/3P4/4P1B1/PPP2PPP/RN1QKBNR b KQkq -,Dutch_Defense Dutch_Defense_Hopton_Attack,1,0,0,0,0,0,0,d7d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_34.npy
1396777,KEP35,r1bq1rk1/pppp4/4pb1Q/6B1/3n3P/7R/PPP2PP1/R3K1N1 w Q -,Dutch_Defense Dutch_Defense_Raphael_Variation,1,0,0,0,0,0,0,h3g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_35.npy
3075451,iYfly,r1b1kb1r/pppn2p1/3p1q1p/3Npp2/2PP3P/4P3/PP3PP1/R2QKBNR b KQkq -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,f6f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_36.npy
2252967,We06L,r4rk1/pp2q1bp/2np1np1/4pbB1/2P1N3/5NP1/PPQ2PBP/R4RK1 w - -,Dutch_Defense Dutch_Defense_Leningrad_Variation,1,0,0,0,0,0,0,f1e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_37.npy
342145,4xDkR,r6r/pppk2pp/3bbn2/5p2/2P5/3BP3/PP3PPP/RNB2RK1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,b1c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_38.npy
753838,AuaGS,r3bk1r/ppp1q1pp/4pb2/3p4/3P2Q1/2NB4/PPP3PP/4RRK1 b - -,Dutch_Defense Dutch_Defense_Staunton_Gambit,1,0,0,0,0,0,0,h7h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_39.npy
1216176,HcJdF,rn4k1/p1p3pp/1p2p2r/2n1Np2/2P5/2N1PB1q/PPQ2Pb1/R4RK1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,f3h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_40.npy
979352,EBOlz,r4rk1/pbpnb1pp/1p1p4/5p1q/2PP1B2/2PBPNRP/P3QP2/R3K3 b Q -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,d7f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_41.npy
2564245,b9Yi8,r4rk1/ppp3b1/2n2qpp/1Q6/3P2b1/2B2NP1/PP3PBP/R3K2R w KQ -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,b5c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_42.npy
4162450,yIfwG,rn3rk1/pbp3pp/1p1pp1q1/5p2/2PPP3/3B4/PPQB1PPP/R4RK1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,d4d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_43.npy
1384576,K3aln,r1b1qrk1/pp4pp/2p1p3/2bpPp2/2P1n3/1P3PP1/PB1NP1BP/R2Q1RK1 w - -,Dutch_Defense Dutch_Defense_Stonewall_Variation,1,0,0,0,0,0,0,e2e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_44.npy
501226,7FiGT,rnb1q2r/ppkp4/2pb1ppp/3P4/4p1Q1/4N3/PPP1NPPP/2KR1B1R w - -,Dutch_Defense Dutch_Defense_Hopton_Attack,1,0,0,0,0,0,0,e3c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_45.npy
3050213,iBn8H,r1r3k1/p2nq1p1/bp2p2p/3p1p2/3Pn3/1P2PNP1/PQ1N1PBP/2R1R1K1 b - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,g7g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_46.npy
827641,Bz1cI,rnbq2k1/ppp1b1p1/4p1Qp/3p2N1/3PNr1P/3B4/PPP3P1/R3K2R b KQ -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,e7b4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_47.npy
2096823,UNb0r,r2qkb1r/pppbp3/5n1p/3PpppB/2P5/2N1P3/PP3PPP/R1BQ1RK1 b kq -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,f6h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_48.npy
1214942,Hb9ud,rn3rk1/pp4pp/2p1Qp2/8/3P1N2/2P1P3/P4q2/2KR4 b - -,Dutch_Defense Dutch_Defense_Hopton_Attack,1,0,0,0,0,0,0,f8f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_49.npy
4090422,xFyHp,r4rk1/pp1nq3/4p3/3pNppp/P2Pn3/1P2P1P1/2Q2PBP/2R1R1K1 b - -,Dutch_Defense Dutch_Defense_Classical_Variation,1,0,0,0,0,0,0,d7e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_50.npy
2359400,YBgsW,rnb1r1k1/pp4pp/3q1n2/2p1Np2/2P2B2/P1PBP3/5PPP/R2QK2R w KQ -,Dutch_Defense Dutch_Defense_Rubinstein_Variation,1,0,0,0,0,0,0,d3c2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_51.npy
3013595,hfOoG,r4r1k/pppn3p/3p1qp1/3Pp3/2P1Q3/3BPP2/PP4PP/R3K2R w KQ -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,e4g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_52.npy
194485,2orYU,r4rk1/6pp/bq2p3/3pN1B1/B2Pp3/bP2PQ2/2P2PPP/1K1R3R w - -,Dutch_Defense Dutch_Defense_Raphael_Variation,1,0,0,0,0,0,0,f3g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_53.npy
217182,39FpA,r1bq1rk1/pp4pp/4p3/2p1P3/3p4/P3bN2/1PP1Q1PP/1K1R1B1R w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,c2c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_54.npy
402755,5pUdx,r1bqk2r/ppp4p/4p1p1/3pPp2/4n3/4P3/PPP1BPPP/RN1QK2R w KQkq -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_55.npy
994425,EOr3u,rn3rk1/pbp3pp/1p1pp1q1/5p2/3P4/P1PBPN2/2P2PPP/R2QR1K1 w - -,Dutch_Defense Dutch_Defense_Raphael_Variation,1,0,0,0,0,0,0,d1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_56.npy
4160117,yGXWF,r3k2r/p1p1b1pp/2p5/4Bp2/1nP5/4P3/PP3PPP/RN2K2R w KQkq -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,e1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_57.npy
414359,5zkNo,rnb2rk1/ppp3pp/4pq2/3p4/2PP4/P7/1P3PPP/R2QKBNR w KQ -,Dutch_Defense Dutch_Defense_Rubinstein_Variation,1,0,0,0,0,0,0,g1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_58.npy
1562706,Mdljz,rnb3k1/ppp4p/2q2rp1/4pp2/2P5/4PNP1/PP3PBP/R2QK2R w KQ -,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_59.npy
2286777,X8TPC,rn1qkb1r/pbppp3/1p3n1p/5ppB/3P4/4P1B1/PPP2PPP/RN1QK1NR b KQkq -,Dutch_Defense Dutch_Defense_Hopton_Attack,1,0,0,0,0,0,0,f6h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_60.npy
2526107,abQYc,3r1r1k/ppp3bp/6p1/2q2b2/3N1Pn1/1BP5/PP4PP/R1BQ1RK1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,g1h1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_61.npy
423293,67iTT,r2q1r1k/p1pnb1pp/1p6/3Qpp2/2P5/1P2PNP1/P4PKP/R1B2R2 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,c1b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_62.npy
1000646,EUQu9,r1b2rk1/pp4pp/4pn2/4Np2/3qpP2/6P1/PP1N1P1P/1R1QR1K1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,d2c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_63.npy
3173568,jygPI,r1b2rk1/p3q1pp/1pp1pb2/3p4/3PpBQ1/P1N1P2P/1PP2PP1/2KR3R w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,g4g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_64.npy
2464475,Zi1Ln,2r2rk1/pQp1q1pp/5n2/n3p1B1/2P5/4PN2/P4PPP/R4RK1 w - -,Dutch_Defense Dutch_Defense_Rubinstein_Variation,1,0,0,0,0,0,0,g5f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_65.npy
3209050,kURza,2r2rk1/pp1qb2p/2p1p3/2Pp3b/3Pnp2/1P3NB1/P1Q1BPPP/3R1RK1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,f3e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_66.npy
803407,Bd3MN,r2q1rk1/pp2b1pp/1np5/3pN3/3PpBQ1/P3P2P/1P3PP1/R3K2R b KQ -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,d8c8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_67.npy
3202300,kOOcr,rnbqkb1r/pppp2pp/4p3/4N3/3Pp3/8/PPP2PPP/R1BQKB1R b KQkq -,Dutch_Defense Dutch_Defense_Raphael_Variation,1,0,0,0,0,0,0,d8f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_68.npy
2627494,c4Jev,r2q1rk1/pb1nb1pp/4p3/2pp4/Q3NB2/2P1P3/PP2BPPP/3R1RK1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,e2g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_69.npy
3226051,kjmKw,r5k1/pb1p2pp/1p1p1r2/3P4/4Pp1q/2N2Pn1/PP2BQPP/R4RK1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,h2h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_70.npy
3419676,nXhDU,5rk1/pbpqn1p1/1p1bpr1p/8/3P4/1QPBBN2/PP3PPP/R3R1K1 w - -,Dutch_Defense Dutch_Defense_Other_variations,1,0,0,0,0,0,0,f3d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_71.npy
381603,5Wg8K,r1b2rk1/pp5p/2p1p3/2bqP1B1/2p1p3/5PP1/PP2P1BP/R1Q2RK1 w - -,Dutch_Defense Dutch_Defense_Classical_Variation,1,0,0,0,0,0,0,g1h1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_72.npy
257286,3izie,2r1r1k1/pp1q2pp/2p1NR2/3Pn3/1b2N3/8/PPP3PP/R2Q2K1 w - -,Dutch_Defense Dutch_Defense_Staunton_Gambit,1,0,0,0,0,0,0,d1h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_73.npy
2818874,eq71E,r1b4k/p1pnB1bp/4q1p1/1p1Np3/8/1B6/PPP1Q1PP/5RK1 w - -,Dutch_Defense Dutch_Defense_Staunton_Gambit,1,0,0,0,0,0,0,e7g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_74.npy
4186671,yeOZD,r3qrk1/pp4b1/n1p5/4pbQP/2P5/2N5/PP3PP1/2KR1B1R b - -,Dutch_Defense Dutch_Defense_Normal_Variation,1,0,0,0,0,0,0,g8h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening_input_tokens/lichess_puzzles_openings_layer_outputs_75.npy
